file_name,subset,content_type,width,height,resolution,quality,aspect_ratio,image_mode,format,source_tag,competition,region,split
frame_001111.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001124.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001125.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001126.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001129.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001130.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001131.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001132.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001133.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001134.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001135.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001136.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001137.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001138.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001139.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001140.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001141.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001142.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001143.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001144.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001145.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001146.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001150.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001151.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001152.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001163.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001164.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001165.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001166.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001167.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001168.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001169.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001170.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001187.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001190.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001191.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001213.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001214.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001215.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001216.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001233.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001234.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001235.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001236.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001237.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001238.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001239.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001240.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001249.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001250.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001251.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001252.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001253.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001254.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001255.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001256.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001257.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001258.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001259.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001278.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001279.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001280.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001283.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001284.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001285.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001286.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001287.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001288.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001289.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001299.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001300.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001307.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001308.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001309.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001312.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001313.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001314.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001317.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001318.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001334.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001335.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001336.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001337.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001338.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001339.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001340.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001341.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001342.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001343.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001344.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001345.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001346.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001347.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001348.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001349.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001350.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001354.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001355.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001356.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001357.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001358.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001359.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001368.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001369.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001370.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001371.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001372.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001373.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001415.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001416.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001417.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001418.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001419.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001420.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001428.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001429.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001430.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001431.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001432.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001433.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001434.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001435.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001436.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001437.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001438.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001439.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001449.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001450.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001451.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001452.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001453.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001454.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001455.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001456.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001457.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001458.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001459.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001460.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001461.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001462.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001463.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001464.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001465.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001466.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001467.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001468.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001469.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001470.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001471.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001472.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001485.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001486.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001487.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001488.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001489.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001490.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001491.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001492.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001504.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001505.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001509.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001510.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001511.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001512.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001513.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001514.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001517.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001518.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001519.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001520.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001521.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001522.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001523.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001524.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001525.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001526.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001527.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001528.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,validation
frame_001529.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001530.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001531.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001532.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001533.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001534.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001535.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001536.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001537.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001538.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001539.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001540.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001541.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001542.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001543.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001544.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001545.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001546.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001547.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001548.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001549.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001550.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001551.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001552.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001553.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001554.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001555.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001556.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,test
frame_001557.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001558.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001559.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001560.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
frame_001561.jpg,grounds,broadcast,1280,625,1280x625,HD-Ready,2.048,RGB,JPEG,frame,Unspecified,Unspecified,train
